,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,boms_id,Operating Temperature, Non-operating Temperature, Operating Relative Humidity, Non-operating Relative Humidity,Net Weight, Gross Weight,chassis,motherboard,form_factor,power_supply,chipset,cores,height_mm,width_mm,depth_mm,product_colour,pcl_express_x16_slots,pcl_express_x8_slots,pcl_express_slots_version,maximum_internal_memory,usb_3_0_type_a_ports_quantity,usb_2_0_type_a_ports_quantity,processor_socket,ecc,nodes,partner,desc,type,Gross Weight, Net Weight," Net Weight w/ 2.5"" HDDs"," Net Weight w/ 3.5"" HDDs",See Note * Non-operating Temperature,Operating Relative Humidity,Non-operating Relative Humidity, * Support for operating above 30°C is available in certain system configurations. Contact your Supermicro sales rep or Technical Support for more details. Non-operating Temperature,   with HDD Non-operating Temperature,Non-operating Temperature
269,,,,,,429, 10°C ~ 30°C (50°F ~ 86°F,, 8% to 90% (non-condensing, 5% to 95% (non-condensing,,,CSE-217BHQ+-R2K22BP,Super H12DST-B,2U Rackmount,2200W Redundant Power Supplies with PMBus,System on Chip,Up to 64 Cores,"3.47"" (88mm)","17.68"" (449mm)","28.75"" (730mm)",Black,2 PCI-E 4.0 x16,NA,2 PCI-E 4.0 x16 (LP) slot;M.2 Interface: 1 SATA/PCI-E 3.0 x4   and 1 PCI-E 3.0 x4,4TB,2 USB 3.0 ports (rear,2 USB 3.0 ports (rear,NA,Y,1,supermicro,2124BT-HNTR,SUPERMICRO, 85 lbs (38.6 kg, 54.5 lbs (24.7 kg,,,,,, -40°C to 60°C (-40°F to 140°F,,
270,,,,,,430, 10°C to 35°C (50°F to 95°F, -40°C to 70°C (-40°F to 158°F, 8% to 90% (non-condensing, 5% to 95% (non-condensing, 34 lbs (15.42 kg, 59 lbs (26.76 kg,CSE-213AC8-R1K23WB,H11SSW-NT,2U,NA,System on Chip (SoC),Up to 32 Cores (Board revision 1.x + 7001 Processors) Up to 64 Cores (Board revision 2.x + 7002 Processors),"3.5"" (89mm)","17.2"" (437mm)","24.8"" (630mm)",Black,1 PCI-E 3.0 x16,2 PCI-E 3.0 x8,"PCI-E 3.0 x16 (FH/HL) slot,2 PCI-E 3.0 x8 (FH/HL) slots,2 PCI-E 3.0 x8 (LP) slotsM.2 Interface: PCI-E 3.0 x2 (NVMe based)",2TB,5 USB 3.0 ports (4 rear + 1 Type A,5 USB 3.0 ports (4 rear + 1 Type A,NA,Y,1,supermicro,2113S-WTRT,SUPERMICRO,,,,,,,,,,
271,,,,,,431, 10°C to 35°C (50°F to 95°F, -40°C to 70°C (-40°F to 158°F, 8% to 90% (non-condensing, 5% to 95% (non-condensing, 26 lbs (11.8 kg, 41 lbs (18.6 kg,CSE-819UTS-R1K02P-T,H11DSU-iN,1U,1000W Redundant Power Supplies with PMBus,System on Chip (SoC),Up to 32 Cores (Board revision 1.x + 7001 Processors) Up to 64 Cores (Board revision 2.x + 7002 Processors),"1.7"" (43mm)","17.2"" (437mm)","29"" (737mm)",Black,2 PCI-E x16,2 PCI-E x8,"PCI-E x16 (FH / 9.5""L) slots2 PCI-E x8 slots (1 LP, 1 internal proprietary LP slot)",4TB,3 USB 3.0 ports (2 rear + 1 Type A,3 USB 3.0 ports (2 rear + 1 Type A,NA,Y,1,supermicro,1023US-TR4,SUPERMICRO,,,,,,,,,,
272,,,,,,432, 10°C to 35°C (50°F to 95°F, -40°C to 70°C (-40°F to 158°F, 8% to 90% (non-condensing, 5% to 95% (non-condensing, 36 lbs (16.4 kg, 72 lbs (32.7 kg,CSE-829U2TS-R1K62P-T,H11DSU-iN,2U,1600W Redundant Power Supplies with PMBus,System on Chip (SoC),Up to 32 Cores (Board revision 1.x + 7001 Processors) Up to 64 Cores (Board revision 2.x + 7002 Processors),"3.5"" (89mm)","17.2"" (437mm)","28.46"" (723mm)",Black,1 PCI-E 3.0 x16,5 PCI-E 3.0 x8,"PCI-E 3.0 x16 slot (FH, 10.5"" L)5 PCI-E 3.0 x8 slots (FH, 9.5"" L)1 PCI-E 3.0 x8 slot (LP)1 PCI-E 3.0 x8 (internal proprietary LP slot)",4TB,3 USB 3.0 ports (2 rear + 1 Type A,3 USB 3.0 ports (2 rear + 1 Type A,NA,Y,1,supermicro,2023US-TR4,SUPERMICRO,,,,,,,,,,
273,,,,,,433, 10°C to 35°C (50°F to 95°F, -40°C to 70°C (-40°F to 158°F, 8% to 90% (non-condensing, 5% to 95% (non-condensing, 26 lbs (11.8 kg, 41 lbs (18.6 kg,CSE-119UTS-R1K02P-N10T,H11DSU-iN,1U,1000W Redundant Power Supplies with PMBus,System on Chip (SoC),Up to 32 Cores (Board revision 1.x + 7001 Processors) Up to 64 Cores (Board revision 2.x + 7002 Processors),"1.7"" (43mm)","17.2"" (437mm)","27.82"" (707mm)",Black,1 PCI-E 3.0 x16,1 PCI-E 3.0 x8,"PCI-E 3.0 x16 (FH, 9.5""L) slot,1 PCI-E 3.0 x8 (LP) slot",4TB,5 USB 3.0 ports (2 rear + 2 front + 1 Type A,5 USB 3.0 ports (2 rear + 2 front + 1 Type A,NA,Y,1,supermicro,1123US-TN10RT,SUPERMICRO,,,,,,,,,,
274,,,,,,434, 10°C to 35°C (50°F to 95°F, -40°C to 70°C (-40°F to 158°F, 8% to 90% (non-condensing, 5% to 95% (non-condensing, 39 lbs (17.7 kg, 63 lbs (28.6 kg,CSE-219U2TS-R1K62P,H11DSU-iN,2U,1600W Redundant Power Supplies with PMBus,System on Chip (SoC),Up to 32 Cores (Board revision 1.x + 7001 Processors) Up to 64 Cores (Board revision 2.x + 7002 Processors),"3.5"" (89mm)","17.2"" (437mm)","28.46"" (723mm)",Black,NA,NA,NA,4TB,3 USB 3.0 ports (2 rear + 1 Type A,3 USB 3.0 ports (2 rear + 1 Type A,NA,Y,1,supermicro,2123US-TN24R25M,SUPERMICRO,,,,,,,,,,
275,,,,,,435,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,65 lbs (29.5 kg),CSE-226STS-R1K62P1,Super X11DSC+,2U Rackmount,1600W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","30"" (684mm)",Black,2 PCI-E 3.0 x16,"2 PCI-E 3.0 x16, 1 PCI-E 3.0 x8","2 PCI-E 3.0 x16, 1 PCI-E 3.0 x8,    1 PCI-E 3.0 x8 + x8 for SAS3",6TB,2 USB 3.0 ports (rear,2 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,2029P-E1CR48H,SUPERMICRO,,,,,,,,,,
276,,,,,,436,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,65 lbs (29.5 kg),CSE-226STS-R1K62P1,Super X11DSC+,2U Rackmount,1600W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"3.5"" (89mm)","17.2"" (437mm)","30"" (684mm)",Black,2 PCI-E 3.0 x16,"2 PCI-E 3.0 x16, 1 PCI-E 3.0 x8","2 PCI-E 3.0 x16, 1 PCI-E 3.0 x8, 1 SIOM",6TB,2 USB 3.0 ports (rear,2 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,2029P-E1CR48L,SUPERMICRO,,,,,,,,,,
277,,,,,,437,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 150 lbs (68.04 kg, 200 lbs (90.71 kg,CSE-F418BC2-R2K20BP,Super X11DPFR-S,4U Rackmount,2200W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"6.96"" (177mm)","17.63"" (448mm)","29"" (737mm)",Black,1 PCI-E 3.0 x16,NA,Expansion slots: 1 PCI-E 3.0 x16 (LP)    1 PCI-E 3.0 x16 (for SIOM )    M.2 Interface: PCI-E 3.0 x4,3TB,2 USB 3.0,2 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,F619P2-RT,SUPERMICRO,,,,,,,,,,
278,,,,,,438,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 150 lbs (68.04 kg, 200 lbs (90.71 kg,CSE-F418BC2-R2K20BP,Super X11DPFR-SN,4U Rackmount,2200W Redundant Power Supplies with PMBus,Intel® C621 chipset,Up to 28 Cores,"6.96"" (177mm)","17.63"" (448mm)","29"" (737mm)",Black,1 PCI-E 3.0 x16,NA,Expansion slots: 1 PCI-E 3.0 x16 (LP)    1 PCI-E 3.0 x16 (for SIOM )    M.2 Interface: PCI-E 3.0 x4,3TB,2 USB 3.0,2 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,F619P2-RC0,SUPERMICRO,,,,,,,,,,
279,,,,,,439,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 150 lbs (68.04 kg, 200 lbs (90.71 kg,CSE-F424AS2-R1K23BP,Super X11DPFR-SN,4U Rackmount,NA,Intel® C621 chipset,Up to 28 Cores,"6.96"" (177mm)","17.63"" (448mm)","29"" (737mm)",Black,1 PCI-E 3.0 x16,NA,Expansion slots: 1 PCI-E 3.0 x16 (LP)    1 PCI-E 3.0 x16 (for SIOM )    M.2 Interface: PCI-E 3.0 x4,3TB,2 USB 3.0,2 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,F629P3-RTBN,SUPERMICRO,,,,,,,,,,
280,,,,,,440,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 150 lbs (68.04 kg, 200 lbs (90.71 kg,CSE-F424AS2-R1K23BP,Super X11DPFR-S,4U Rackmount,NA,Intel® C621 chipset,Up to 28 Cores,"6.96"" (177mm)","17.63"" (448mm)","29"" (737mm)",Black,1 PCI-E 3.0 x16,NA,Expansion slots: 1 PCI-E 3.0 x16 (LP)    1 PCI-E 3.0 x16 (for SIOM )    M.2 Interface: PCI-E 3.0 x4,3TB,2 USB 3.0,2 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,F629P3-RTB,SUPERMICRO,,,,,,,,,,
281,,,,,,441,    10°C ~ 35°C (50°F ~ 95°F,    -40°C to 60°C (-40°F to 140°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 150 lbs (68.04 kg, 200 lbs (90.71 kg,CSE-F424AS2-R1K23BP,Super X11DPFR-SN,4U Rackmount,NA,Intel® C621 chipset,Up to 28 Cores,"6.96"" (177mm)","17.63"" (448mm)","29"" (737mm)",Black,1 PCI-E 3.0 x16,NA,Expansion slots: 1 PCI-E 3.0 x16 (LP)    1 PCI-E 3.0 x16 (for SIOM )    M.2 Interface: PCI-E 3.0 x4,3TB,2 USB 3.0,2 USB 3.0 ports (rear,Dual Socket P (LGA 3647) support,Y,1,supermicro,F629P3-RC1B,SUPERMICRO,,,,,,,,,,
282,,,,,,445,    10°C to 35°C (50°F to 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 15 lbs (6.8 kg,,CSE-721TQ-250B,Super A2SAV,Mini Tower,250W Flex ATX Multi-output Bronze Power Supply,NA,NA,"9.45"" (240mm) / 13.78"" (350mm) pkg.","8.27"" (210mm) / 12.4"" (315mm) pkg.","11"" (279mm) / 16.14"" (410mm) pkg.",Black,"1 PCI-E 2.0 x2 (in x8) slot,",1 PCI-E 2.0 x2 (in x8,"1 PCI-E 2.0 x2 (in x8) slot,",NA,2 USB 3.0,4 USB 2.0,NA,Y,1,supermicro,5029AP-TN2,SUPERMICRO,,,,,,,,,,
283,,,,,,446,    10°C to 35°C (50°F to 95°F,    -40°C to 60°C (-40°F to 140°F,    20% to 95% (non-condensing,    5% to 95% (non-condensing,,,CSE-721TQ-250B2,Super X11SCL-iF,Mini Tower,250W Flex ATX Multi-output Bronze Power Supply,Intel® C242 chipset,"6 cores, 12 threads","9.45"" (240mm)","8.27"" (210mm)","11"" (279mm)",Black,1 PCI-E 3.0 x16,NA,1 PCI-E 3.0 x16 slot (for LP AOC)6. M.2 Interface: 1 PCI-E 3.0 x4 or SATA 3.0,NA,2 USB 3.1 Gen1 (front,2 USB 2.0,Single socket H4 (LGA 1151) supports,Y,1,supermicro,5029C-T,SUPERMICRO, 15 lbs (6.8 kg,,,,,,,,,
284,,,,,,447,    10°C to 35°C (50°F to 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 8 lbs (3.62 kg, 12 lbs (5.44 kg,CSE-504-203B,Super X11SSV-M4F,1U Rackmount,200W Low Noise AC-DC power supply with PFC,Intel® C236 chipset,NA,"1.7"" (43mm)","17.2"" (432mm)","9.8"" (249mm)",Black,1 PCI-E 3.0 x16,NA,"1 PCI-E 3.0 x16, 1 Mini-PCIe with",NA,4 USB 3.0,4 USB 3.0 ports (rear,Single Socket FCBGA 1440 supports,Y,1,supermicro,5019S-TN4,SUPERMICRO,,,,,,,,,,
285,,,,,,448,    10°C to 35°C (50°F to 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-813MFTQC-350CB,Super X11SSZ-F,1U Rackmount,350W AC power supply w/ PFC,Intel® C236 chipset,NA,"1.7"" (43mm)","17.2"" (437mm)","19.85"" (503mm)",Black,1 PCI-E 3.0 x16,NA,1 PCI-E 3.0 x16 slot,NA,4 USB 3.0,2 USB 2.0,Single Socket H4 (LGA 1151) supports,Y,1,supermicro,5019S-M2,SUPERMICRO, 30.4 lbs (13.8 kg, 17.6 lbs (8 kg,,,,,,,,
286,,,,,,449,    10°C to 35°C (50°F to 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-101iF,Super X11SSV-M4,Mini-ITX,84W DC Power Adapter,Intel® CM236 Chipset,NA,"2.68"" (68mm)","7.68"" (195mm)","7.68"" (195mm)",Black,NA,NA,NA,NA,4 USB 3.0,4 USB 3.0 ports (rear,Single socket FCBGA 1440 supports    SO-DIMM DDR4-2133 in 2 sockets,Y,1,supermicro,1019S-MP,SUPERMICRO, 6.68 lbs (3.04 kg, 3.86 lbs (1.75 kg,,,,,,,,
287,,,,,,450,    0°C to 40°C (32°F to 104°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-E300-LED+,Super A2SDV-4C-LN10PF,Mini-1U,84W DC power adapter,System on Chip,NA,"1.7"" (43mm) / 10.87"" (276mm) - pkg.","10"" (254mm) / 15"" (381mm) - pkg.","8.9"" (226mm) / 5.59"" (142mm) - pkg.",Black,1 PCI-E 3.0 x2 AOC slot (LP),NA,1 PCI-E 3.0 x2 AOC slot (LP),NA,2 USB 3.0,2 USB 3.0 ports (rear,   Single socket FCBGA 1310,Y,1,supermicro,E300-9A-4CN10P,SUPERMICRO, 6.4 lbs (2.9 kg, 3.8 lbs (1.72 kg,,,,,,,,
288,,,,,,451,    0°C to 40°C (32°F to 104°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-E300-LED+,Super A2SDV-8C-LN10PF,Mini-1U,84W DC power adapter,System on Chip,NA,"1.7"" (43mm) / 10.87"" (276mm) - pkg.","10"" (254mm) / 15"" (381mm) - pkg.","8.9"" (226mm) / 5.59"" (142mm) - pkg.",Black,1 PCI-E 3.0 x4 AOC slot (LP),NA,1 PCI-E 3.0 x4 AOC slot (LP),NA,2 USB 3.0,2 USB 3.0 ports (rear,   Single socket FCBGA 1310,Y,1,supermicro,E300-9A-8CN10P,SUPERMICRO, 7.5 lbs (3.4 kg, 3.45 lbs (1.56 kg,,,,,,,,
289,,,,,,452,    0°C to 40°C (32°F to 104°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-E300-LED,Super A2SDV-4C-LN8F,Mini-1U,84W DC power adapter,System on Chip,NA,"1.7"" (43mm) / 10.87"" (276mm) - pkg.","10"" (254mm) / 15"" (381mm) - pkg.","8.9"" (226mm) / 5.59"" (142mm) - pkg.",Black,1 PCI-E 3.0 x4 AOC slot (LP),NA,1 PCI-E 3.0 x4 AOC slot (LP),NA,2 USB 3.0,2 USB 3.0 ports (rear,   Single socket FCBGA 1310,Y,1,supermicro,E300-9A-4CN8,SUPERMICRO, 7.5 lbs (3.4 kg, 3.45 lbs (1.56 kg,,,,,,,,
290,,,,,,453,    0°C to 40°C (32°F to 104°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-E300-LED,Super A2SDV-8C-LN8F,Mini-1U,84W DC power adapter,System on Chip,NA,"1.7"" (43mm) / 10.87"" (276mm) - pkg.","10"" (254mm) / 15"" (381mm) - pkg.","8.9"" (226mm) / 5.59"" (142mm) - pkg.",Black,1 PCI-E 3.0 x4 AOC slot (LP),NA,1 PCI-E 3.0 x4 AOC slot (LP),NA,2 USB 3.0,2 USB 3.0 ports (rear,   Single socket FCBGA 1310,Y,1,supermicro,E300-9A-8CN8,SUPERMICRO, 7.5 lbs (3.4 kg, 3.45 lbs (1.56 kg,,,,,,,,
291,,,,,,454,    0°C to 40°C (32°F to 104°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-E300,Super X11SCV-Q,Compact,150W DC Power Adapter,Intel® Q370,NA,"1.7"" (43mm) / 10.87"" (276mm) - pkg.","10"" (254mm) / 15"" (381mm) - pkg.","8.9"" (226mm) / 5.59"" (142mm) - pkg.",Black,1 PCI-E 3.0 x16,NA,"1 PCI-E 3.0 x16 LP AOC slot, M.2 M key:    PCI-E 3.0 x4, support 2242/2280;    M.2 E KEY: PCI-E 3.0 x1, support 2230",NA,4 USB 3.1 (2 type A and 2 type C in rear,4 USB 3.1 (2 type A and 2 type C in rear,Single Socket H4 (LGA 1151) supports:,Y,1,supermicro,E300-9C,SUPERMICRO, 7.5 lbs (3.4 kg, 3.45 lbs (1.56 kg,,,,,,,,
292,,,,,,455,    0°C to 40°C (32°F to 104°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-E300,Super A2SDi-TP8F,Mini-1U,84W DC power adapter,System on Chip,NA,"1.7"" (43mm) / 10.87"" (276mm) - pkg.","10"" (254mm) / 15"" (381mm) - pkg.","8.9"" (226mm) / 5.59"" (142mm) - pkg.",Black,1 PCI-E 3.0 x4 AOC slot (LP),NA,1 PCI-E 3.0 x4 AOC slot (LP),NA,2 USB 3.0,2 USB 3.0 ports (rear,   Single socket FCBGA 1310,Y,1,supermicro,E300-9A,SUPERMICRO, 7.5 lbs (3.4 kg, 3.45 lbs (1.56 kg,,,,,,,,
293,,,,,,456,    0°C to 40°C (32°F to 104°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-E300,Super A2SDi-4C-HLN4F,Mini-1U,84W DC power adapter,System on Chip,NA,"1.7"" (43mm) / 10.87"" (276mm) - pkg.","10"" (254mm) / 15"" (381mm) - pkg.","8.9"" (226mm) / 5.59"" (142mm) - pkg.",Black,1 PCI-E 3.0 x4 AOC slot (LP),NA,1 PCI-E 3.0 x4 AOC slot (LP),NA,2 USB 2.0 ports (rear,2 USB 2.0,   Single socket FCBGA 1310,Y,1,supermicro,E300-9A-4C,SUPERMICRO, 7.5 lbs (3.4 kg, 3.45 lbs (1.56 kg,,,,,,,,
294,,,,,,457,    0°C to 40°C (32°F to 104°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-E300,Super A2SDi-8C-HLN4F,Mini-1U,84W DC power adapter,System on Chip,NA,"1.7"" (43mm) / 10.87"" (276mm) - pkg.","10"" (254mm) / 15"" (381mm) - pkg.","8.9"" (226mm) / 5.59"" (142mm) - pkg.",Black,1 PCI-E 3.0 x4 AOC slot (LP),NA,1 PCI-E 3.0 x4 AOC slot (LP),NA,2 USB 2.0 ports (rear,2 USB 2.0,   Single socket FCBGA 1310,Y,1,supermicro,E300-9A-8C,SUPERMICRO, 7.5 lbs (3.4 kg, 3.45 lbs (1.56 kg,,,,,,,,
295,,,,,,458,     0°C to 40°C (32°F to 104°F,     -40°C to 70°C (-40°F to 158°F,     8% to 90% (non-condensing,     5% to 95% (non-condensing,,,CSE-101F,Super X10SDV-6C-TLN4F,Mini-1U,DC Power Adapter,System on Chip,NA,"1.7"" (43mm) / 10.87"" (276mm) - pkg.","7.6"" (193mm) / 15"" (381mm) - pkg.","8.9"" (226mm) / 5.59"" (142mm) - pkg.",Black,"M.2 PCI-E 3.0 x4 (SATA support),",NA,"M.2 PCI-E 3.0 x4 (SATA support),",NA,2 USB 3.0,2 USB 3.0 ports (rear,   Single socket FCBGA 1667;    UDIMM in 4 sockets,Y,1,supermicro,E200-8D,SUPERMICRO, 6.5 lbs (2.95 kg, 3.0 lbs (1.36 kg,,,,,,,,
296,,,,,,459,    0°C to 40°C (32°F to 104°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-E300,Super X11SDV-4C-TP8F,Compact,DC Power Adapter with PFC,System on Chip,"4 Cores, 8 Threads","1.7"" (43mm) / 10.87"" (276mm) - pkg.","10"" (254mm) / 15"" (381mm) - pkg.","8.9"" (226mm) / 5.59"" (142mm) - pkg.",Black,"   1 Mini-PCI-E with mSATA Support,    1 PCI-E 3.0 x8 slot",1 PCI-E 3.0 x8,"   1 Mini-PCI-E with mSATA Support,    1 PCI-E 3.0 x8 slot",NA,2 USB 3.0,2 USB 3.0 ports (rear,NA,Y,1,supermicro,E300-9D-4CN8TP,SUPERMICRO, 7.5 lbs (3.4 kg, 3.45 lbs (1.56 kg,,,,,,,,
297,,,,,,460,    0°C to 35°C (32°F to 95°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-E300,Super X11SDV-8C-TP8F,Compact,DC Power Adapter with PFC,System on Chip,"8 Cores, 16 Threads","1.7"" (43mm) / 10.87"" (276mm) - pkg.","10"" (254mm) / 15"" (381mm) - pkg.","8.9"" (226mm) / 5.59"" (142mm) - pkg.",Black,"   1 Mini-PCI-E with mSATA Support,    1 PCI-E 3.0 x8 slot",1 PCI-E 3.0 x8,"   1 Mini-PCI-E with mSATA Support,    1 PCI-E 3.0 x8 slot",NA,2 USB 3.0,2 USB 3.0 ports (rear,NA,Y,1,supermicro,E300-9D-8CN8TP,SUPERMICRO, 7.5 lbs (3.4 kg, 3.45 lbs (1.56 kg,,,,,,,,
298,,,,,,461, 0°C ~ 50°C (32°F ~ 122°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-E403IF-505,Super X11SDW-4C-TP13F,Box PC,600W AC multi output power supply w/ PFC,System on Chip (SoC),"4 Cores, 8 Threads","4.3"" (109mm)","10.5"" (267mm)","16"" (406mm)",Black,2 PCI-E 3.0 x16,2 PCI-E 3.0 x8,2 PCI-E 3.0 x16 or    2 PCI-E 3.0 x8 +    1 PCI-E 3.0 x16 (FH3/4L) slots,NA,2 USB 3.0,2 USB 2.0,NA,Y,1,supermicro,E403-9D-4C-FN13TP,SUPERMICRO, 23 lbs (10.43 kg, 17 lbs (7.7 kg,,,,,,,,
299,,,,,,462, 0°C ~ 50°C (32°F ~ 122°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-E403IF-505,Super X11SDW-8C-TP13F,Box PC,600W AC multi output power supply w/ PFC,System on Chip (SoC),"8 Cores, 16 Threads","4.3"" (109mm)","10.5"" (267mm)","16"" (406mm)",Black,2 PCI-E 3.0 x16,2 PCI-E 3.0 x8,2 PCI-E 3.0 x16 or    2 PCI-E 3.0 x8 +    1 PCI-E 3.0 x16 (FH3/4L) slots,NA,2 USB 3.0,2 USB 2.0,NA,Y,1,supermicro,E403-9D-8CN-FN13TP,SUPERMICRO, 23 lbs (10.43 kg, 17 lbs (7.7 kg,,,,,,,,
300,,,,,,463, 0°C ~ 50°C (32°F ~ 122°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-E403IF-505,Super X11SDW-12C-TP13F,Box PC,600W AC multi output power supply w/ PFC,System on Chip (SoC),"12 Cores, 24 Threads","4.3"" (109mm)","10.5"" (267mm)","16"" (406mm)",Black,2 PCI-E 3.0 x16,2 PCI-E 3.0 x8,2 PCI-E 3.0 x16 or    2 PCI-E 3.0 x8 +    1 PCI-E 3.0 x16 (FH3/4L) slots,NA,2 USB 3.0,2 USB 2.0,NA,Y,1,supermicro,E403-9D-12C-FN13TP,SUPERMICRO, 23 lbs (10.43 kg, 17 lbs (7.7 kg,,,,,,,,
301,,,,,,464, 0°C ~ 50°C (32°F ~ 122°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-E403IF-505,Super X11SDW-14C-TP13F,Box PC,600W AC multi output power supply w/ PFC,System on Chip (SoC),"14 Cores, 28 Threads","4.3"" (109mm)","10.5"" (267mm)","16"" (406mm)",Black,2 PCI-E 3.0 x16,2 PCI-E 3.0 x8,2 PCI-E 3.0 x16 or    2 PCI-E 3.0 x8 +    1 PCI-E 3.0 x16 (FH3/4L) slots,NA,2 USB 3.0,2 USB 2.0,NA,Y,1,supermicro,E403-9D-14C-FN13TP,SUPERMICRO, 23 lbs (10.43 kg, 17 lbs (7.7 kg,,,,,,,,
302,,,,,,465, 0°C ~ 50°C (32°F ~ 122°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing,,,CSE-E403IF-505,Super X11SDW-14CNT-TP13F,Box PC,600W AC multi output power supply w/ PFC,System on Chip (SoC),"14 Cores, 28 Threads","4.3"" (109mm)","10.5"" (267mm)","16"" (406mm)",Black,2 PCI-E 3.0 x16,2 PCI-E 3.0 x8,2 PCI-E 3.0 x16 or    2 PCI-E 3.0 x8 +    1 PCI-E 3.0 x16 (FH3/4L) slots,NA,2 USB 3.0,2 USB 2.0,NA,Y,1,supermicro,E403-9D-14CN-FN13TP,SUPERMICRO, 23 lbs (10.43 kg, 17 lbs (7.7 kg,,,,,,,,
303,,,,,,466, 0°C ~ 50°C (32°F ~ 122°F,    -40°C to 70°C (-40°F to 158°F,    8% to 90% (non-condensing,    5% to 95% (non-condensing, 2.65 lbs (1.2 kg,,CSE-E101-01,Super X11SSN-H-WOHS,"3.5"" SBC",Lockable 12V DC 60W power adapter,System on Chip,NA,"1.73"" (44mm) / 5.12"" (130mm) - pkg.","7.68"" (195mm) / 11.81"" (300mm) - pkg.","5.94"" (151mm) / 11"" (279mm) - pkg.",Black,"1 M.2 B-Key 2280, 1 Full size Mini-PCI-E",NA,"1 M.2 B-Key 2280, 1 Full size Mini-PCI-E",NA,2 USB 3.0,4 USB 2.0,   Processor; Single Socket FCBGA 1356,Y,1,supermicro,E100-9S,SUPERMICRO,,,,,,,,,,
